customer_id,transaction_date,amount,service
88afce69-91b7-45bc-b524-9a69010bd46d,2023-10-24,159.0,Internet
570de9ea-8b9c-4644-aba2-f8e0244dd831,2024-04-10,396.78,Internet
d7ec4a85-b8c8-4771-8b81-d240c68e098b,2023-03-18,137.4,TV
815dcee2-c0c4-4534-8e1a-be1a0042c7fa,2024-05-27,485.65,Internet
27a48317-328a-41dd-ad37-eb6442dc2e21,2024-06-04,183.03,TV
b7140b5c-450f-4476-9348-b330cd35db0c,2024-02-23,91.52,Internet
6c4fdf73-1d04-4807-8005-5b718402c35c,2024-05-27,272.31,Internet
da6a5df1-44f3-4307-825e-a1a4e16bff80,2021-07-12,95.93,Phone
55dda70d-42bb-48b7-9704-4a0636e5e58e,2024-03-08,453.31,Internet
820dbe39-2602-41d8-86c5-91df6b7add6d,2023-09-09,126.57,Internet
af7daf19-d343-48b7-89b4-2dc35ff94d0c,2024-05-28,291.52,TV
fcd42ab6-576e-41a2-a0cd-d156ed8edf11,2023-10-20,191.14,Internet
c1dfdbdf-30de-4106-9082-ddd31558d983,2023-05-17,356.5,Phone
af7daf19-d343-48b7-89b4-2dc35ff94d0c,2024-03-26,489.23,Internet
86564e27-d248-4d79-986a-35b6ec0ac044,2024-06-01,229.73,Internet
b7fce385-8b48-43f4-8e93-ed208a5265b8,2023-08-04,157.76,Internet
e736bea4-e17f-47dd-a01d-70a755fb24b0,2023-07-13,466.22,Internet
c6b4c078-bffd-4416-918b-d07e45075c39,2024-06-04,234.44,TV
be6aafc3-0435-4a79-85dc-868b60b68b48,2023-04-22,12.1,Phone
1e0b37f5-c22f-43ae-b8c5-306803d24a71,2024-03-02,488.04,TV
2c20bf78-6baa-4a72-b374-30bdd3f6a7c4,2024-06-08,355.67,TV
6b4c76db-a4a8-497f-a61d-43e9c3ff2614,2024-05-01,152.02,Phone
89c86950-1eaf-47db-a74a-d5e7948e2d87,2023-03-19,82.07,Phone
c110ea5d-ee3b-463c-bd67-d4bafc8240a5,2024-05-14,454.37,TV
f935f34e-1e20-48e3-ba60-6738c2d17ad6,2024-05-16,347.68,Phone
2b849215-653b-430a-9a6d-9f61eb72462c,2022-09-15,451.09,Internet
fabec055-92d8-4134-b98c-571a0b681e49,2024-03-18,279.97,TV
ffb0b960-70b4-454b-9048-0a91532ea8da,2024-02-08,206.8,Internet
df72c59e-daf4-4fbf-9d5e-8f73842fb334,2024-01-28,185.12,TV
d983f1be-6603-4c44-ab65-d32a7841e152,2024-05-04,307.99,Internet
23a446bb-dd04-402a-ab5b-92354b93e0e4,2024-01-31,267.95,TV
90301add-6e0d-4d7a-a34f-cae788bb03fc,2023-10-25,21.05,Phone
d0a4467d-4ed8-4b8f-acbb-cdfd132ff350,2023-12-08,228.27,Phone
c75a6ec1-548f-4535-a606-d83e223ebf29,2024-01-28,52.81,Phone
e3192aa7-7f97-40ba-8f0c-eaf9037a6002,2022-08-23,105.28,TV
96b0d2ba-d538-48e8-aa24-89ba9e22b8aa,2023-05-05,306.49,Internet
5452b3cc-e401-4941-9f1e-18cd1801e89f,2024-03-09,336.72,TV
27a48317-328a-41dd-ad37-eb6442dc2e21,2022-11-05,360.82,TV
fa4cdfd3-b6df-4717-94fe-0cae9c283c6a,2023-09-16,199.2,Internet
d707c317-9e1d-43c7-bd2d-325dd4a880be,2021-12-31,179.01,TV
df72c59e-daf4-4fbf-9d5e-8f73842fb334,2024-03-28,438.41,Internet
0bf8f2b8-125c-46dd-91db-22d0c91f758a,2024-04-09,366.65,TV
24424714-ba01-4cbc-80ce-f1d39ff94bd3,2023-08-30,496.37,TV
a0b3bf98-5204-4b31-a9b6-8d29aa6ae665,2024-04-20,90.26,Phone
f5c662ba-8be5-444d-b9a3-eaf14678063b,2023-11-20,449.88,Phone
6b4c76db-a4a8-497f-a61d-43e9c3ff2614,2024-02-17,212.95,Phone
f6e44a1e-8c66-45f8-baa2-5a760fec051c,2023-07-06,52.18,Internet
f249d6c2-6a47-40a8-aa32-8acb1cd1deee,2023-04-15,242.56,Phone
ce7a561c-1fad-442b-bb61-bbed1c3a660f,2022-07-26,42.4,Phone
02d08e53-aa4b-4efe-8c1c-11a50e915222,2023-02-06,194.13,Internet
11b0fb3f-f889-46d2-a9c2-9d69c76fe41b,2022-04-24,323.01,TV
1c8150e4-9099-486a-bc03-52dd4cb34685,2022-09-22,95.7,TV
95534011-9e91-47b1-a205-d93e32053322,2022-03-29,288.28,Internet
bdb217b8-f71c-4fc4-b3f5-9a464f5968c3,2022-08-02,101.14,TV
ed9e6673-e2d3-4409-8001-9e64a21fde23,2023-08-10,281.39,Internet
d801659e-4c47-4a50-ac8e-d35a54e34f07,2024-03-30,414.86,Phone
96550754-ae22-41f3-84b4-2236968f22dd,2024-03-22,252.11,Phone
508904fb-a503-477f-a076-a27d80561cc2,2022-11-16,120.01,Internet
80e8ca92-27b0-4604-84d0-8de4105d7596,2024-04-21,138.71,Phone
bab236b7-083a-49f4-b9fe-371e1bfdc7c6,2024-01-08,321.91,Internet
adb01f7f-8f6f-4689-ab60-6364dc849351,2024-06-06,336.3,TV
49919c01-3655-488e-94df-bae9fc106021,2023-08-26,97.89,Phone
4585b07b-a9ba-4ecf-8699-101d2328a75b,2023-04-19,129.93,Internet
57447b80-7d84-4a87-83e3-d7e7d04f24ad,2024-06-11,145.84,Internet
35a0ed01-4d00-41f4-b682-be8c8f1903f1,2023-12-04,375.33,Phone
d5ebf8b7-6fe6-4e0a-a212-f052e0a726c8,2023-08-21,287.13,TV
89a6b49c-99dc-4b86-89fa-7fdd1603ad6f,2022-12-21,346.1,Phone
f00c05e2-45bf-498a-b591-96e1df557dc5,2024-01-17,68.6,Phone
4a075b28-09d1-4295-8e5f-4648e417a883,2024-02-26,291.88,TV
91a2eeda-8ae5-421f-a739-e35f07f0480b,2023-05-14,295.01,Internet
33498584-46de-451c-8112-0527a2293c85,2022-12-25,235.91,Phone
c2fcabfe-0fd0-4f78-9045-35590baedeeb,2024-02-14,185.12,Internet
c765fd15-fb55-4080-809a-8cb55cb13c60,2021-09-03,186.97,Phone
bad50f86-f5f4-4b43-ad77-5e2bd5600358,2023-08-24,478.03,Internet
ed9e6673-e2d3-4409-8001-9e64a21fde23,2023-12-09,152.92,Phone
88c8fadb-85d3-46c0-9f95-fc6622dae2c6,2021-11-26,47.65,Internet
4eb4af9e-4185-431b-940a-79ef02bbe02f,2023-06-10,317.73,Internet
35a0ed01-4d00-41f4-b682-be8c8f1903f1,2024-05-29,378.79,Phone
fa5e237f-bc17-4fe0-b7af-86b35a3bd30d,2024-05-23,437.5,Phone
763a0dc2-12b4-4139-a91f-89706f9d7919,2023-02-22,157.53,Phone
ea9a483b-6376-4bba-9d29-364c8f1ae147,2023-09-02,347.29,Internet
867d32d4-2a16-49f0-80c1-06ff71f2a79c,2023-05-05,294.22,Internet
7189c045-68bc-4c16-8a1f-7d1ef349fe10,2024-03-12,77.11,TV
86564e27-d248-4d79-986a-35b6ec0ac044,2024-04-08,391.62,TV
7ffb8c78-af05-42f9-9c62-9272c6dd29ce,2024-06-10,461.24,Internet
a0d8f832-e3d9-4130-9a43-2693ff5c2d9d,2023-10-18,116.76,Phone
72c5ef65-c3e5-4162-a56c-9c6ec4d0a47f,2023-03-17,417.47,Phone
9306971d-d176-4392-b803-601d711296ae,2022-09-06,347.93,Phone
a9fc033f-d421-41db-a268-3e6e71860470,2022-01-30,270.73,Phone
e1bc0109-da32-43d9-b653-5057714d47bd,2024-05-18,380.59,Internet
49919c01-3655-488e-94df-bae9fc106021,2023-03-05,235.64,Internet
dc50b29d-eab4-4451-ae98-7491ea12f07a,2023-05-13,411.23,Internet
492c00a8-e92f-4c43-82b0-ce47345698fc,2023-04-02,180.62,Phone
1779d3b7-cc3a-4136-9e43-189226d86d30,2023-12-01,78.12,TV
b15abf1a-90bc-4889-ad0d-9b92d8b6b0a0,2023-05-29,493.92,Phone
dc36a20b-80f3-4bf2-b034-7ffcf37413d1,2023-02-28,485.35,Internet
62125860-c35f-4532-a281-7683b85c36fe,2024-04-01,159.3,Phone
c4214fa6-aafa-480c-8d42-546853cf3121,2024-03-28,68.11,Internet
d25b5aa9-bbbe-4e86-9540-4075649c549d,2022-11-07,350.18,Phone
ab9445c1-d8e5-4329-bbb8-d185028caebe,2024-01-16,160.64,Internet
59314495-d62f-4e1c-9e24-cd16ae5336aa,2024-01-13,490.74,TV
83afe782-f2c2-407a-99ea-c19a1e4122aa,2024-05-10,383.88,Internet
e2af7dea-b67b-4d27-86f2-c90a69477e7a,2022-10-02,19.22,TV
ef9957ae-6575-4f06-9f6c-faf076d09db2,2023-07-23,221.31,Internet
2a895d82-9d1c-47cf-92fc-6f2acceece71,2022-05-26,26.07,Phone
cc11a17a-f0e0-4666-8db5-c2cd3ac36788,2022-08-18,300.66,TV
280144d9-86a7-4631-8cf0-b9b4977cccbc,2024-04-10,455.18,Internet
26051760-8ed4-46b2-a1df-9262c046a967,2023-06-03,157.81,Internet
a5947a5f-d97b-4395-8ccb-703d2eaab23e,2023-12-22,57.29,Internet
3df43220-0f1b-472b-8573-4262a0ac79bf,2024-02-01,304.88,Phone
64a4fa42-5cb0-402b-a850-014d31219145,2023-11-17,108.01,Phone
2fe328d0-c94a-402f-9e34-cd36341bd655,2023-02-01,24.34,Internet
a9fc033f-d421-41db-a268-3e6e71860470,2024-04-14,375.64,TV
4ec0762e-80a3-4565-92b4-0f43bb415aef,2024-06-02,294.08,TV
9913075a-36c7-4c17-8a93-adf8a68cbb26,2024-04-22,429.02,Phone
347c6c9d-33d7-4716-9cd2-1b20734835d7,2024-05-15,128.49,Phone
3f3d30da-ecc0-4edd-99c8-6c91db9a3cfd,2024-03-24,58.56,Phone
dc36a20b-80f3-4bf2-b034-7ffcf37413d1,2022-11-09,16.85,Internet
fca0953c-afb7-451a-a26a-96af288f0fd2,2023-10-23,103.86,TV
10d0da4a-d1f6-4bc7-9ee1-ca96f00db158,2024-03-26,451.81,Phone
36375e24-4b0c-4767-bc32-f3378a62852d,2022-10-17,487.05,Internet
890fddc2-7857-40a9-aeb0-49556d89467f,2022-07-24,114.87,Phone
39285412-c3fc-4447-885d-d8b68a735c48,2023-01-09,356.8,TV
ea9a483b-6376-4bba-9d29-364c8f1ae147,2023-06-29,298.8,TV
567a77ca-d636-4077-b53c-6621b4e28b40,2022-05-20,479.3,Internet
bab236b7-083a-49f4-b9fe-371e1bfdc7c6,2024-03-28,183.86,TV
6fa0af98-0dcb-4156-b771-edce6f8bf636,2023-06-02,114.99,Internet
b8813b85-732b-4f2c-a05a-4042ed8eddd6,2024-05-10,65.29,TV
dac34ad4-b056-40c8-9973-a7cc41955668,2023-01-26,238.29,Phone
e3b9f81e-225d-4987-a0d6-654d63c120b4,2023-08-15,252.95,TV
601197a6-77b9-4db5-b54f-4c53e4a2af85,2023-11-21,151.25,Phone
391878dc-b1da-4adb-bbba-f9394936b340,2023-07-07,50.3,TV
4eb095b7-f3ec-4449-9d32-f50e005c71ab,2023-05-05,198.54,TV
b55d083a-7a9d-4ee8-8d43-7f9635615b35,2024-02-23,370.73,Phone
3c4869b2-4dda-4cac-9b34-c906dbdfe564,2024-01-29,422.13,Internet
adda6e8e-b501-4ddb-835d-a37567b7f91a,2023-04-23,209.57,TV
ff1bac52-2ba0-46fb-8aed-24451fc2ae47,2024-04-02,429.82,TV
a2a1e9d0-84c6-45bd-8966-5d9ff255ae1c,2023-06-25,342.77,Internet
7189c045-68bc-4c16-8a1f-7d1ef349fe10,2024-01-30,499.37,TV
8347e49e-49a9-4ecf-9f1a-886c0939e1f9,2022-10-24,61.53,TV
fb0fd09d-f21a-4c9b-88db-1b4e794aae65,2023-09-29,332.69,Internet
4ed1bcdc-33b8-4eca-857b-1676b6bb08db,2023-12-12,80.25,TV
f011d819-66e9-48ff-a1c6-48adad1958e7,2023-11-05,299.37,Internet
24424714-ba01-4cbc-80ce-f1d39ff94bd3,2023-06-11,463.39,Internet
1720f051-5b1e-4bae-9dc7-0f88fc32a773,2023-05-06,188.22,Internet
f935f34e-1e20-48e3-ba60-6738c2d17ad6,2022-04-03,108.13,TV
4724dce1-56ca-4bce-89c7-3bf03aaef3af,2023-01-04,124.11,TV
f977b5e2-c3ed-4891-be90-42c8b8f3b218,2024-03-13,254.56,Phone
4eb4af9e-4185-431b-940a-79ef02bbe02f,2023-03-30,295.14,TV
02d08e53-aa4b-4efe-8c1c-11a50e915222,2024-04-18,396.85,Phone
6d73b144-16ac-4e32-acd4-c9fbd3067aa3,2023-12-02,206.12,TV
89c86950-1eaf-47db-a74a-d5e7948e2d87,2023-04-20,305.55,TV
f4b16b6f-ceb6-4ea7-9716-05fa6e5a3ea2,2024-06-01,260.59,Internet
9f8c08fa-fd3a-47e7-8a5e-5ba9b784e389,2024-05-28,232.77,Internet
86a7321a-41eb-4940-b2d7-e82fe98d95e4,2023-04-08,249.78,Internet
89a6b49c-99dc-4b86-89fa-7fdd1603ad6f,2024-04-28,471.78,Internet
c0ffcc68-a268-4bc8-b79e-8000f4a84e54,2023-09-11,371.52,Internet
bc8cf893-00e1-4c37-8439-e1f9d811eb60,2022-07-10,342.27,Internet
950762d5-b684-4b60-b92c-91479c66ec8f,2023-08-23,306.25,TV
1b3b4b51-444d-4df6-abc4-e06c16fb145b,2023-01-16,158.35,Phone
234d7057-bbd3-4f82-9cb1-ff455d7b796b,2024-05-16,382.48,Phone
a2b8d1be-aa26-49e7-8edd-84770bb54207,2024-04-30,264.77,TV
c0c8a5cd-a53e-44af-8e03-56338276d6c9,2022-08-14,238.35,TV
1dfa0029-5908-4af2-9436-1db23cab6673,2022-08-04,253.97,Phone
0f1580e3-07c9-46a8-a339-758cdba90ba2,2023-08-07,275.79,Phone
1e0b37f5-c22f-43ae-b8c5-306803d24a71,2024-04-11,18.66,Internet
116436a7-f14b-4c62-b0cf-9a854a41ade5,2023-09-29,441.26,Internet
8b41cba9-0e00-4c55-bbb9-ed77adb9bd09,2024-01-01,230.56,TV
375adf04-3039-492b-a9ac-084606f045ff,2023-10-02,235.23,Internet
6c51f6ff-788f-4ec3-8e2a-1e851912ca2f,2023-08-28,282.77,TV
521bfefa-7ae7-4d8f-ae54-d1f7e5391b1c,2023-09-29,355.97,TV
e05f8229-97c5-470a-b1fc-c40e81c93955,2024-01-10,75.9,Phone
05c070c5-a347-4308-91e2-e65f38906137,2024-02-07,248.85,Internet
c21fe49d-2ac3-4e7c-b2e4-a0b9c2753551,2023-01-26,340.76,Phone
adda6e8e-b501-4ddb-835d-a37567b7f91a,2024-03-14,345.83,Phone
01579e7d-d39d-4da7-88d1-9f75643993c6,2022-07-02,243.2,Internet
bfb54d1d-2655-423f-8245-4e1a37e60cfe,2023-01-12,37.31,TV
078d5a67-3b62-4097-94f7-c419dd40b04d,2023-04-27,299.61,TV
50472ae2-b5b0-4b1f-b03a-ccc83d07bd5a,2024-03-27,341.48,TV
5b125b68-207a-4d70-98b7-4cc5934a021d,2024-06-07,40.1,Phone
84934c70-d378-4e72-99b7-cd35c9d408de,2024-04-12,72.82,TV
5cdd2bcd-6346-4481-9b75-5d9e2dd09b5b,2024-05-30,406.68,Phone
ce6fa90e-54eb-4f2b-be79-bf743b0df985,2024-04-10,384.95,Phone
c787a5fa-00e4-4a30-8c6b-a34994ea8473,2023-12-07,196.48,TV
06c5fb4d-b4e1-4e79-bd31-33b601f30110,2024-06-09,496.05,TV
2fe328d0-c94a-402f-9e34-cd36341bd655,2022-08-09,37.66,Internet
a931010f-5efd-474a-b9b6-ed8d3de97bef,2023-04-25,124.96,TV
262f6241-490e-4c36-9b6a-50cb467977d0,2024-06-01,51.62,Phone
26051760-8ed4-46b2-a1df-9262c046a967,2023-12-07,435.78,Internet
4b5d1837-c536-4563-962d-a7eefcfcd926,2023-02-08,93.19,Phone
1e0fd867-3f33-4b5b-b4bb-3593a4081f15,2024-05-03,28.32,Phone
5626aa34-6f34-4627-88a2-b11d4ef0430b,2024-05-02,217.01,Phone
44e6efec-3d92-470f-b672-6cdfe3535508,2024-04-03,216.37,Internet
a0d409ad-cced-4c1e-b68b-07c6716232fe,2024-04-21,240.15,Internet
af7daf19-d343-48b7-89b4-2dc35ff94d0c,2024-05-30,195.09,TV
fa5e237f-bc17-4fe0-b7af-86b35a3bd30d,2024-01-30,290.54,TV
a39eda58-29de-4e07-b5f6-13e08b9395da,2024-03-25,348.52,Internet
2e9ea44d-9048-4c95-9d94-fc4915360d7f,2022-09-15,253.4,Phone
cb456a1f-271c-4011-904a-08d6379c7d33,2023-08-18,91.65,TV
456ec3f2-e45a-4230-b2c1-90e669022ec9,2022-12-21,485.02,Internet
000188cf-f4b5-4959-af74-46ff8c370ab9,2022-09-05,321.37,Internet
069458a5-ce4f-4c5e-a97e-045940f8d90b,2022-06-15,426.66,Internet
ac3415cf-5146-4c99-8778-63578f70f194,2024-06-11,139.93,TV
b38aee0b-f1f2-43c7-91b7-ab5ba54d8952,2023-11-05,206.99,Internet
0abcbea0-0ec3-4f53-8176-f82c4ffba297,2023-12-24,374.02,Internet
bb3c3bac-a37d-4b74-b989-13f11c1356e6,2023-07-12,423.65,Internet
262f6241-490e-4c36-9b6a-50cb467977d0,2024-06-10,175.05,Internet
997f72c8-e2c5-4722-8b2d-63cb6df203d5,2023-12-16,402.58,TV
7ce1f984-a3e3-448e-ba64-f590d1ac0e56,2024-04-11,112.77,Internet
4018ed7d-b6d9-42f5-a8c7-ee4d4fd5d0ac,2024-04-22,413.63,Phone
c1240c6b-e902-454e-8cf6-f0a8c916cc2b,2023-07-03,156.96,Phone
4d0d6c1b-0feb-4900-866b-4e729f5a8475,2022-11-11,163.54,TV
ad5c7553-17d8-486e-9b15-73a025989729,2023-11-07,133.12,Phone
1a6a5a48-2b2f-47ba-a8da-a8e270b51a26,2023-02-23,339.06,Phone
8c8b3ce8-fac3-4e2d-9dac-ac088e53e281,2024-02-18,441.64,Phone
57d4cb41-866d-4c1e-877f-de4f94a0c52a,2022-08-19,262.95,Internet
608b22d0-b5db-4989-b994-d575e0b65343,2023-04-04,254.61,Phone
c81dbf48-ac1a-4098-866f-7f2d7eaaa8c6,2024-03-09,413.71,TV
dc8f4a2f-d5bc-494c-8072-6f1f734282a1,2022-12-30,469.21,Phone
4305813a-5252-41ca-8ce4-8949891f80af,2022-07-23,311.07,TV
2554d41c-bec4-4c29-abe3-b239df275f59,2024-05-07,287.4,Phone
e891d196-ef73-4e4a-8b9c-08435fc4cd16,2024-03-22,265.91,TV
fa35160f-e19d-4ceb-b0c3-ad3bbb99236c,2024-02-16,82.39,Internet
6af03589-0d6b-4f4e-908e-08c046752a70,2023-05-18,345.8,TV
c9aaa1a1-3a61-4eb0-b224-0e01c23b5bd3,2024-03-27,223.34,TV
485691d2-7b59-4438-9611-562a6be25030,2024-04-12,416.81,Internet
11a88290-3acb-4dc0-9eb0-d1229133a144,2023-12-04,109.74,TV
4c778bfe-4023-42b2-9d6c-a2dfff84a470,2024-02-18,413.62,Phone
9913075a-36c7-4c17-8a93-adf8a68cbb26,2024-03-10,135.66,Phone
ac8be88e-f7ae-4a79-a098-1e2d7f2cff0f,2023-12-15,208.87,Internet
75be5157-9944-461d-8d9e-0b8c86575a64,2023-11-07,104.04,Internet
8a04745d-2cea-457a-bda5-f0d730c8d6d1,2024-05-09,415.34,TV
81d72150-c53a-4e14-9d61-8b243442c580,2023-07-31,284.31,TV
77e57f1b-035e-46c9-968d-ada07aae5bb2,2021-07-28,326.99,Internet
09ebd1b7-ac8a-43fd-a95b-d710f9d52383,2023-05-09,88.09,Internet
72f2f5e1-a83c-486e-8ef5-29ae5c43a281,2024-04-05,136.61,TV
7c44dd27-c011-4560-9d2c-725e486f11f3,2021-10-31,279.85,Phone
41736e54-a449-4f61-9487-d8cec71d4e35,2022-08-29,30.69,Phone
81d72150-c53a-4e14-9d61-8b243442c580,2023-04-26,393.29,Internet
485691d2-7b59-4438-9611-562a6be25030,2022-05-03,449.29,TV
44757874-6023-45d5-bb6a-e68118699993,2023-09-17,156.01,Internet
64a4fa42-5cb0-402b-a850-014d31219145,2023-10-12,477.99,TV
e967d261-a756-4122-aa17-5afc0265117d,2024-01-02,332.14,Internet
eb61de55-7bb3-4933-8bb0-763ad6ef0356,2023-06-08,472.15,Phone
b91a1d78-da9f-4e91-9c9f-38d0178c3901,2023-01-25,78.87,Internet
8d538a39-5c9b-4689-9ce4-6cc7fab07063,2023-07-02,369.9,Internet
98b71427-03e5-4b9f-86f0-b6c28bdfaa27,2024-03-29,335.47,Phone
8edf4f7f-7ccc-4e6f-bf5f-42cc284646ef,2024-05-18,389.81,Phone
f3674093-a407-4431-8ef8-4b0adcf8e598,2023-06-08,253.26,Internet
f003b5cc-7f56-415d-a10c-1ee1f063b5ab,2023-07-17,303.91,TV
ef24c535-7b9c-42d0-8d74-16149dd209af,2023-11-16,417.84,Phone
64ae85ad-c169-47b4-b878-329a295de84f,2024-05-12,404.86,Phone
ac8be88e-f7ae-4a79-a098-1e2d7f2cff0f,2023-04-17,468.4,Internet
c07334fb-32f0-4fa4-a0d2-7fae9360364c,2023-10-15,62.34,Internet
f5c662ba-8be5-444d-b9a3-eaf14678063b,2023-03-31,144.53,TV
e2c563b7-237c-4aac-a5be-9ec3689d8a3f,2023-08-16,432.82,Internet
929b06e8-b73d-4198-bc64-c026bf1afac4,2023-11-28,271.4,Phone
4ec0762e-80a3-4565-92b4-0f43bb415aef,2024-02-20,65.35,Phone
3aaa5cef-0b3b-4487-ab6e-64bf346b92f9,2024-01-03,242.68,Internet
263ead22-4afb-481a-9ba7-a38cb38f19bf,2023-11-13,146.09,Internet
1779d3b7-cc3a-4136-9e43-189226d86d30,2022-01-12,242.86,TV
d9138997-2ef8-48da-92f0-fda91edd3263,2024-04-04,161.0,Phone
7f2fac2f-1366-4e3a-9373-7b3d35de0392,2024-02-17,453.56,Internet
8d6cbb6c-69db-4088-b781-cfeeacecfa7d,2022-06-08,372.33,Internet
83afe782-f2c2-407a-99ea-c19a1e4122aa,2023-10-01,459.55,Phone
3daeb05e-796f-4add-b1c3-ea02bfa41b72,2023-08-12,133.96,TV
7f842fd7-ce36-46d9-944f-c99f028513a8,2024-02-24,323.09,Phone
1779d3b7-cc3a-4136-9e43-189226d86d30,2022-01-13,452.55,Phone
002e7c94-ad58-4316-b268-9c12199e0b01,2023-10-09,272.11,Internet
e0be04c4-a7d0-4c22-9773-aa3bd3c2b367,2023-04-03,226.78,Internet
7a90ff27-182c-4bef-93f9-d1776a996db6,2022-08-17,480.77,TV
18566b14-dc08-4b7c-a0e9-65c0267b8232,2022-10-01,54.22,Internet
4e4f9588-2e8a-4b3c-af74-1090eb2915da,2022-12-27,113.09,Internet
b2b6f83e-89fb-4820-916b-bbb8025265a4,2024-04-06,225.03,TV
e23291ec-fb58-485d-b127-1e4f8a244f20,2023-07-14,408.0,Phone
c511ce6e-ba4f-4a6c-84c5-871812e9dd24,2023-06-13,396.77,TV
e2c8eea2-ff79-4658-b0fc-3f5df28c163e,2023-05-19,49.25,TV
711cf4af-2ff7-49aa-a56f-a139c0ba9133,2024-05-22,371.1,TV
bb3c3bac-a37d-4b74-b989-13f11c1356e6,2023-09-03,216.96,Internet
c40473aa-b8d0-41ce-9b4c-46f600663edc,2024-06-07,88.57,TV
bfb54d1d-2655-423f-8245-4e1a37e60cfe,2024-03-10,42.52,TV
44757874-6023-45d5-bb6a-e68118699993,2023-08-07,367.32,Phone
27ae0b55-c3d8-4172-964e-1b89b94cde04,2024-05-21,170.12,Phone
8ab4b73a-03c8-4f75-bc58-77aad2d19804,2024-05-26,383.37,Phone
2cc18ed4-5f3f-4ecf-b236-4a021e3fe87c,2022-08-31,100.03,TV
2aa3bf8d-63cb-42f7-9d52-362a1274ad68,2024-05-18,324.14,Internet
807f6a62-8b64-4490-971c-831649d14411,2024-06-09,108.04,TV
61adc966-4590-413c-b587-2b36d0925ebf,2024-03-03,292.15,Internet
dbb8c692-991b-4496-9e40-1dc43903b576,2023-11-29,132.31,Phone
5bf1255c-f20b-427a-8d19-c08c83d55472,2024-04-13,386.13,Phone
dc36a20b-80f3-4bf2-b034-7ffcf37413d1,2022-03-27,73.75,Phone
c5aba006-87da-4f11-b619-3bc9d11fa061,2024-02-03,211.05,TV
ac85dca4-7fb2-4461-a0b1-15545af5a66e,2023-02-16,244.4,Phone
26bbba05-c8e6-4b18-b9db-602b4d952fa4,2024-03-22,137.73,Phone
7d85eefd-993c-462e-b07a-aef11b22a22b,2023-05-24,415.12,TV
fe559b48-fa7e-4d57-af56-ae7762a626ad,2024-04-28,51.36,TV
919a3ece-1edd-4121-a015-cee451e27097,2024-05-31,202.81,TV
43a13f7d-a0b6-40b8-bb79-d55dd3623657,2023-09-22,418.99,Phone
f7227e4d-864d-48a5-8105-b2789e2513c9,2023-12-17,20.16,Internet
4dcf01ef-ae80-4c82-967b-ef1fbdd8514b,2023-12-06,283.68,Phone
79ba34d4-f5de-488f-89dc-be08b25e2a80,2022-11-28,122.07,Internet
08c64f34-4255-41dc-a203-838adb364269,2024-03-15,236.59,TV
0f078f84-0d12-4bdb-9701-7d8824656d43,2023-08-17,427.4,Internet
807f6a62-8b64-4490-971c-831649d14411,2024-05-05,312.82,Phone
fcd42ab6-576e-41a2-a0cd-d156ed8edf11,2024-03-25,83.13,TV
0c3012fd-febd-47ec-b1b7-37c14b52df52,2022-12-26,474.15,Internet
266ebe55-8783-4dc1-959b-45cf84488fcc,2024-04-09,362.11,TV
68216e9b-3410-4b02-ae73-0da5a1ce4e74,2023-09-08,460.79,TV
cd798c80-9269-43ca-901c-e6e1d4036032,2023-07-17,340.07,Internet
f7227e4d-864d-48a5-8105-b2789e2513c9,2023-10-07,359.65,Internet
76b26bc7-1942-41b7-a862-7298373037a7,2021-11-17,432.35,TV
ac3415cf-5146-4c99-8778-63578f70f194,2023-11-21,375.76,TV
59314495-d62f-4e1c-9e24-cd16ae5336aa,2024-01-22,221.34,Internet
b55d083a-7a9d-4ee8-8d43-7f9635615b35,2023-06-29,115.63,TV
afd5a63b-a197-47a7-8053-2754cad4bb94,2023-08-10,341.82,TV
8c8b3ce8-fac3-4e2d-9dac-ac088e53e281,2024-05-09,210.18,Internet
72f2f5e1-a83c-486e-8ef5-29ae5c43a281,2024-05-23,152.19,TV
ac8be88e-f7ae-4a79-a098-1e2d7f2cff0f,2023-10-14,312.66,Internet
fa4cdfd3-b6df-4717-94fe-0cae9c283c6a,2023-06-28,295.62,Phone
ae79fbbe-ed8f-49dd-861e-d7d7853dc062,2023-12-05,52.01,TV
26bbba05-c8e6-4b18-b9db-602b4d952fa4,2023-11-07,437.01,Phone
044842db-e8d7-44a6-8cf9-f0a9c07fb0c8,2022-06-21,346.56,Phone
8b41cba9-0e00-4c55-bbb9-ed77adb9bd09,2023-03-30,357.14,Phone
b53b1cbc-9083-4b26-889a-196c6826e1bd,2023-08-08,135.55,Internet
d713dcaf-e8ed-4b3b-a5bb-15ea416b7604,2024-05-22,38.79,TV
473d55a4-4b24-4cf8-90b5-04a89a96a7fb,2024-03-26,125.07,TV
f547a80b-8111-461a-a091-36706cee0df3,2024-05-11,470.27,Phone
62125860-c35f-4532-a281-7683b85c36fe,2022-05-03,376.64,Internet
ef9112ab-cdc6-4eeb-9c74-55b08d1f645f,2024-05-14,134.29,Phone
3240576b-20e9-4826-8b28-c44183a2b823,2023-08-02,158.23,TV
e967d261-a756-4122-aa17-5afc0265117d,2023-11-24,191.74,Phone
5634dc93-2cb0-493a-b93b-d3a0cdad2638,2024-06-01,294.44,TV
0d44eb96-ace6-4107-be1a-0d072ff6557c,2024-02-15,256.84,TV
aaf61e8b-e411-4bef-959b-120ddf3d8191,2023-04-06,239.36,Internet
